Filename,grasp_type_ ,WRIST_X,WRIST_Y,WRIST_Z,THUMB_CMC_X,THUMB_CMC_Y,THUMB_CMC_Z,THUMB_IP_X,THUMB_IP_Y,THUMB_IP_Z,THUMB_TIP_X,THUMB_TIP_Y,THUMB_TIP_Z,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_MCP_Z,INDEX_FINGER_PIP_X,INDEX_FINGER_PIP_Y,INDEX_FINGER_PIP_Z,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_DIP_Z,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,INDEX_FINGER_TIP_Z,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_MCP_Z,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_PIP_Z,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_DIP_Z,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,MIDDLE_FINGER_TIP_Z,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_MCP_Z,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_PIP_Z,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_DIP_Z,RING_FINGER_TIP_X,RING_FINGER_TIP_Y,RING_FINGER_TIP_Z,PINKY_MCP_X,PINKY_MCP_Y,PINKY_MCP_Z,PINKY_PIP_X,PINKY_PIP_Y,PINKY_PIP_Z,PINKY_DIP_X,PINKY_DIP_Y,PINKY_DIP_Z,PINKY_TIP_X,PINKY_TIP_Y,PINKY_TIP_Z
229.jpg,0,0.622278213500977,0.783400446176529,0.71930205821991,0.683480739593506,0.713650047779083,0.784659266471863,0.662403881549835,0.802357122302055,0.74436953663826,0.666902422904968,0.734537959098816,0.824720978736877,-0.000307077018078417,-0.0681325644254684,-0.075853556394577,0.70167487859726,0.69979339838028,0.761534780263901,0.680489659309387,0.704128921031952,0.853848099708557,-0.00571736413985491,-0.0469395369291306,-0.083875872194767,0.731051415205002,0.747962534427643,0.657067179679871,0.708205223083496,0.743298351764679,0.757785558700562,-0.00843684282153845,-0.0610468909144402,-0.0505184791982174,0.752987891435623,0.779448553919792,0.668651551008225,0.730225682258606,0.779000222682953,0.811809182167053,-0.013001075014472,-0.0683709681034088,-0.0671314522624016,0.712150186300278,0.801787763834,0.675333082675934,0.681124866008759,0.808055877685547,0.847341239452362,-0.0410973653197289,-0.0744127929210663,-0.0766463205218315,0.757258534431458,0.680285751819611,0.681339234113693,0.692322373390198,0.731531620025635,0.875301122665405,-0.056925680488348,-0.0499057956039906,-0.082012914121151
228.jpg,0,0.637772619724274,0.789110332727432,0.739653378725052,0.704422175884247,0.824300587177277,0.792978882789612,0.678367912769318,0.803983598947525,0.766106948256493,0.707345545291901,0.859892845153809,0.833189725875855,0.0106697985902429,-0.0361371748149395,-0.0733559057116509,0.711852967739105,0.715816259384155,0.784982025623322,0.738501310348511,0.738317489624023,0.867279946804047,0.0113824382424355,-0.0352291464805603,-0.0833255648612976,0.733119338750839,0.765988260507584,0.670936971902847,0.775760352611542,0.779417514801025,0.77112340927124,0.0119931660592556,-0.0467772260308266,-0.0501897037029266,0.743714243173599,0.790792509913445,0.67896980047226,0.801562905311585,0.821770250797272,0.827216506004334,0.0106421038508415,-0.053319588303566,-0.0690720975399017,0.724258095026016,0.807053342461586,0.679922729730606,0.732333600521088,0.860655665397644,0.869121432304382,-0.0230617523193359,-0.0586211755871773,-0.0805992782115936,0.765875339508057,0.697196304798126,0.680923372507095,0.783088207244873,0.750862717628479,0.905117869377136,-0.0315451808273792,-0.0443644374608994,-0.0881210789084435
Tuna-can-right-2-sub3-3.jpg,0,0.449167490005493,0.529111564159393,0.448701083660126,0.74280059337616,0.783154904842377,0.808554291725159,0.477213501930237,0.542988926172257,0.453998327255249,0.74618673324585,0.803181707859039,0.837588369846344,-0.0223800037056208,-0.125371813774109,-0.088763602077961,0.500854641199112,0.466751217842102,0.460321664810181,0.763061463832855,0.747206091880798,0.857628047466278,-0.0490250214934349,-0.0676211044192314,-0.0917554274201393,0.521862506866455,0.478737473487854,0.425252616405487,0.789689004421234,0.797063887119293,0.767923057079315,-0.0725700855255127,-0.090110145509243,-0.0671745985746384,0.538198322057724,0.486556589603424,0.430364847183228,0.820245683193207,0.833952844142914,0.809436142444611,-0.0973275750875473,-0.0976530164480209,-0.0764704942703247,0.489603817462921,0.494254410266876,0.437666594982147,0.742210149765015,0.861307322978973,0.831207692623138,-0.0678288638591766,-0.104831792414188,-0.0759481638669968,0.513696879148483,0.443757712841034,0.445718944072723,0.762856364250183,0.755742907524109,0.84449976682663,-0.096298448741436,-0.0667356923222542,-0.0767257586121559
176.jpg,0,0.507772326469421,0.661207348108292,0.588563293218613,0.707299709320068,0.802656173706055,0.823412299156189,0.551509946584702,0.671524882316589,0.605703115463257,0.699024081230164,0.83607143163681,0.869611978530884,0.00573057215660811,-0.0470788665115833,-0.0719877630472183,0.588141858577728,0.581149458885193,0.616093546152115,0.728062748908997,0.736569046974182,0.905184030532837,0.00270906439982355,-0.042378518730402,-0.0795220658183098,0.606375396251678,0.624106496572495,0.526589870452881,0.770759224891663,0.794209182262421,0.781990468502045,0.000762594630941749,-0.0533299371600151,-0.0501907914876938,0.612690508365631,0.646332025527954,0.535475224256516,0.807071387767792,0.84146648645401,0.836915075778961,-0.00410787248983979,-0.0590820461511612,-0.065837562084198,0.599418789148331,0.659614413976669,0.536430418491364,0.718743562698364,0.88029158115387,0.871418952941895,-0.0334664769470692,-0.0639092773199081,-0.0739177465438843,0.642693161964417,0.555145472288132,0.536435186862946,0.764563858509064,0.75925225019455,0.899318218231201,-0.0437079556286335,-0.0478417724370956,-0.0784824937582016
242.jpg,0,0.410685181617737,0.559483200311661,0.509132474660873,0.67288601398468,0.67220538854599,0.759408354759216,0.430897772312164,0.582421869039536,0.535260260105133,0.629503488540649,0.66420841217041,0.767269730567932,-0.0238817818462849,-0.0639139041304588,-0.0406318083405495,0.45716804265976,0.476976633071899,0.555541694164276,0.607597589492798,0.711400330066681,0.768336534500122,-0.0387761294841766,-0.03065618686378,-0.0429626889526844,0.479989588260651,0.520787686109543,0.465907692909241,0.585987865924835,0.737197637557983,0.737200498580933,-0.0491371154785156,-0.0437595658004284,-0.0171768143773079,0.496664106845856,0.54828754067421,0.49852329492569,0.565945506095886,0.746750771999359,0.757276892662048,-0.058756098151207,-0.0500801093876362,-0.0252957101911306,0.482348263263702,0.569281965494156,0.518923997879028,0.677157044410706,0.749442577362061,0.763763964176178,-0.0384669452905655,-0.0531026311218739,-0.0281247347593307,0.53048300743103,0.470514714717865,0.535888493061066,0.677829444408417,0.731234312057495,0.763999104499817,-0.0522476471960545,-0.023265466094017,-0.0283797085285187
169.jpg,0,0.604833751916885,0.714500904083252,0.699831008911133,0.598580002784729,0.620437204837799,0.587094902992249,0.616564959287643,0.731605708599091,0.72158807516098,0.628825426101685,0.601907968521118,0.569571852684021,-0.016149964183569,-0.0501563251018524,-0.0365956425666809,0.64433217048645,0.673133343458176,0.741385042667389,0.643990278244019,0.629491686820984,0.554925560951233,-0.0251086633652449,-0.0142439510673285,-0.0405053682625294,0.670168429613113,0.70211672782898,0.662408381700516,0.626199424266815,0.604794859886169,0.58711701631546,-0.0316978618502617,-0.0277976784855127,-0.0181601867079735,0.688962638378143,0.723912984132767,0.687462687492371,0.601932764053345,0.583831250667572,0.573402166366577,-0.0381168946623802,-0.037775706499815,-0.0300206542015076,0.669086933135986,0.744199931621552,0.704770565032959,0.650035202503204,0.564631402492523,0.563859045505524,-0.0152242565527558,-0.0444971472024918,-0.0351264514029026,0.693321764469147,0.670676797628403,0.721245676279068,0.637961387634277,0.60818487405777,0.555693507194519,-0.0293609909713268,-0.015543800778687,-0.0381996370851994
Tuna-can-right-sub2-3.jpg,0,0.365873694419861,0.511192291975021,0.432692289352417,0.591851949691772,0.691705226898193,0.731373071670532,0.407016336917877,0.525922536849976,0.450884640216827,0.575687944889069,0.709492325782776,0.748771488666534,0.000326918845530599,-0.0302809737622738,-0.0248464681208134,0.447283208370209,0.424538373947144,0.461296856403351,0.594145894050598,0.655841529369354,0.754471063613892,8.3060484030284E-05,-0.0260690897703171,-0.021575853228569,0.472829461097717,0.458198368549347,0.383827567100525,0.619513511657715,0.717510461807251,0.686128258705139,0.00237454776652157,-0.0324060954153538,-0.0196027364581823,0.482597708702087,0.476831555366516,0.40995854139328,0.648932933807373,0.745019972324371,0.721887111663818,0.00414765998721123,-0.0301387179642916,-0.0203495379537344,0.448600471019745,0.488215804100037,0.423421442508698,0.628442645072937,0.758501529693604,0.730961441993713,-0.0263425894081593,-0.0271898973733187,-0.0158622264862061,0.489172518253326,0.402048945426941,0.431888520717621,0.666484951972961,0.675914645195007,0.73052579164505,-0.0321588069200516,-0.0233729295432568,-0.0110270911827683
119.jpg,0,0.495161533355713,0.652511745691299,0.591528624296188,0.471653014421463,0.484267055988312,0.57235187292099,0.537287473678589,0.673563420772553,0.611768543720245,0.455795615911484,0.492152690887451,0.600106775760651,0.00667392229661346,-0.0496044345200062,-0.0498147271573544,0.576600193977356,0.569279193878174,0.627383232116699,0.457917630672455,0.496535927057266,0.617263078689575,0.00385613879188895,-0.0332506746053696,-0.0532494410872459,0.606805264949799,0.615479111671448,0.538543820381165,0.46431303024292,0.528578042984009,0.544965088367462,0.00102008355315775,-0.0438282676041126,-0.0413558855652809,0.62855651974678,0.640721499919891,0.561679422855377,0.468822360038757,0.55134516954422,0.591002583503723,-0.00320446165278554,-0.0482304207980633,-0.048772681504488,0.582657694816589,0.658733427524567,0.574310809373856,0.470499753952026,0.568759799003601,0.615988194942474,-0.0258651860058308,-0.0522053502500057,-0.0512128472328186,0.626193642616272,0.553647458553314,0.587180554866791,0.475218594074249,0.523244798183441,0.633120357990265,-0.0389461331069469,-0.0381341353058815,-0.0526610910892487
182.jpg,0,0.716026455163956,0.579107165336609,0.625275552272797,0.41691792011261,0.397866189479828,0.452820628881455,0.675291657447815,0.567050725221634,0.613961666822434,0.41046741604805,0.408301264047623,0.465204745531082,-0.0135308736935258,0.0337325148284435,0.0371421724557877,0.642803639173508,0.634867578744888,0.605583161115646,0.41924375295639,0.4127556681633,0.480101525783539,-0.0110831717029214,0.0345595628023148,0.0299797728657722,0.618693619966507,0.608789533376694,0.658738076686859,0.442169964313507,0.424130201339722,0.456987589597702,-0.00720894569531083,0.0433892421424389,0.0412549935281277,0.598706126213074,0.597780287265778,0.640450030565262,0.459683209657669,0.436014324426651,0.475416004657745,-0.00161135103553534,0.0359601639211178,0.0469199120998383,0.625976055860519,0.591642707586288,0.628068596124649,0.387168705463409,0.450470000505447,0.48823207616806,0.0270743630826473,0.0292171072214842,0.0448241718113422,0.596307396888733,0.645433366298676,0.61705681681633,0.388966470956802,0.435590595006943,0.500617742538452,0.0362483374774456,0.0387897081673145,0.0419753305613995
186.jpg,0,0.576352536678314,0.649794012308121,0.588410556316376,0.623410880565643,0.490985065698624,0.50719290971756,0.614514201879501,0.648887991905212,0.589015930891037,0.586459696292877,0.471514701843262,0.485296189785004,-0.00541272386908531,0.0547166354954243,0.0409096889197826,0.632364004850388,0.613376766443253,0.586252748966217,0.539947092533112,0.53991049528122,0.46580508351326,-0.000394191389204934,0.0444352701306343,0.0342591851949692,0.630027145147324,0.617432236671448,0.568012565374374,0.495936512947083,0.506120204925537,0.537877261638641,0.00343782664276659,0.0566059425473213,0.0418929420411587,0.624063789844513,0.619679480791092,0.566587269306183,0.463750630617142,0.482560575008392,0.506559431552887,0.00778710329905152,0.0505382306873798,0.0462067387998104,0.637015104293823,0.619848787784576,0.568294018507004,0.545249819755554,0.46144300699234,0.482749700546265,0.0417351834475994,0.0452900901436806,0.0431817956268787,0.647200077772141,0.591597259044647,0.56928625702858,0.516893744468689,0.539101719856262,0.461189687252045,0.0534505136311054,0.0436755493283272,0.040292214602232
116.jpg,0,0.669205397367477,0.832726061344147,0.811004683375359,0.745685935020447,0.639865398406982,0.781586110591888,0.67727056145668,0.852481156587601,0.834797382354736,0.685206532478333,0.631260514259338,0.785606563091278,-0.00704319775104523,-0.0360460579395294,-0.034145250916481,0.694640040397644,0.768456354737282,0.849441200494766,0.647404074668884,0.720771729946137,0.783557653427124,-0.0139963058754802,-0.0245512165129185,-0.0369378179311752,0.703930199146271,0.824840724468231,0.750778451561928,0.61501806974411,0.723273813724518,0.789763331413269,-0.0197509210556746,-0.0304878149181604,-0.0246451087296009,0.708846688270569,0.854368269443512,0.779330745339394,0.591547310352325,0.722265899181366,0.808278262615204,-0.0264965035021305,-0.0329820029437542,-0.0291646346449852,0.760982260107994,0.872775360941887,0.789474561810494,0.676088273525238,0.720074236392975,0.808415591716766,-0.0235358364880085,-0.0346461981534958,-0.0293951332569122,0.805863007903099,0.763507232069969,0.794472321867943,0.65157425403595,0.760243594646454,0.801522791385651,-0.0307455565780401,-0.0246402509510517,-0.0287111774086952
81.jpg,0,0.424490571022034,0.328082025051117,0.326567769050598,0.651422560214996,0.794335186481476,0.693663358688355,0.434998869895935,0.31886750459671,0.31587290763855,0.694996893405914,0.813779592514038,0.707357823848724,-0.0194318443536758,-0.037495419383049,-0.0133549915626645,0.434885978698731,0.361823737621307,0.313999712467194,0.733624160289764,0.703704953193665,0.719428956508637,-0.030147897079587,-0.0182554051280022,-0.0119653288275003,0.437917292118073,0.323819100856781,0.366805851459503,0.765908122062683,0.722338080406189,0.66415411233902,-0.0376390777528286,-0.0216110423207283,-0.00683520641177893,0.441282570362091,0.307113170623779,0.343079626560211,0.791539549827576,0.740390658378601,0.67561662197113,-0.0444469451904297,-0.0210609156638384,-0.00853679515421391,0.374594688415527,0.302020788192749,0.333979547023773,0.732857227325439,0.755564510822296,0.685229063034058,-0.0257640201598406,-0.0200560539960861,-0.00726793892681599,0.344907760620117,0.360360145568848,0.332043647766113,0.770776450634003,0.679784834384918,0.694674789905548,-0.0324139259755611,-0.0116409929469228,-0.00495543982833624
Coffee-can-right-subj4-4.jpg,0,0.516186416149139,0.452454030513763,0.425411581993103,0.437611401081085,0.591866791248322,0.523795545101166,0.537787228822708,0.457010567188263,0.419157862663269,0.482974141836166,0.61248517036438,0.555463671684265,-0.0199606064707041,-0.0529748313128948,-0.0318737290799618,0.541835874319077,0.472801566123962,0.422332406044006,0.529904961585999,0.502946972846985,0.576426148414612,-0.0310933981090784,-0.0326077900826931,-0.0270579904317856,0.541550874710083,0.431267559528351,0.459352016448975,0.565936803817749,0.543486535549164,0.479548633098602,-0.0368266217410564,-0.0444937832653523,-0.0145388003438711,0.534613579511642,0.424909889698029,0.429613351821899,0.594514727592468,0.580582559108734,0.51054060459137,-0.041112445294857,-0.0424604862928391,-0.0196377970278263,0.490491986274719,0.430404424667358,0.422598302364349,0.522319674491882,0.601825714111328,0.534200191497803,-0.0419218093156815,-0.0372112020850182,-0.018092043697834,0.456396818161011,0.462688982486725,0.424885094165802,0.561317980289459,0.488293558359146,0.55059939622879,-0.0539448671042919,-0.0231799446046352,-0.0139082595705986
